Date,SPX,GLD,USO,SLV,EUR/USD
4/26/2016,2092,118.699997,11,16,1.13
4/27/2016,2095,119.040001,11,16,1.13
4/28/2016,2076,121.290001,11,17,1.14
05-02-2016,2081,123.239998,11,17,1.15
05-03-2016,2063,122.959999,11,17,1.15
05-04-2016,2051,122.209999,11,16,1.15
05-05-2016,2051,122.07,11,17,1.14
05-09-2016,2059,120.650002,11,16,1.14
05-10-2016,2084,120.980003,11,16,1.14
05-11-2016,2064,122.120003,11,17,1.14
05-12-2016,2064,121.160004,11,16,1.14
5/16/2016,2067,121.800003,12,16,1.13
5/17/2016,2047,122.220001,12,16,1.13
5/18/2016,2048,120.099998,12,16,1.12
5/19/2016,2040,119.870003,12,16,1.12
5/23/2016,2048,119.370003,12,16,1.12
5/24/2016,2076,117.300003,12,15,1.11
5/25/2016,2091,116.980003,12,16,1.12
5/26/2016,2090,116.580002,12,16,1.12
5/31/2016,2097,116.059998,12,15,1.11
06-01-2016,2099,115.940002,12,15,1.12
06-02-2016,2105,115.669998,12,15,1.12
06-06-2016,2109,118.919998,12,16,1.14
06-07-2016,2112,118.82,12,16,1.14
06-08-2016,2119,120.580002,12,16,1.14
06-09-2016,2115,121.25,12,16,1.13
6/13/2016,2079,122.639999,12,17,1.13
6/14/2016,2075,122.769997,12,17,1.12
6/15/2016,2072,123.68,11,17,1.13
6/16/2016,2078,122.379997,11,16,1.13
6/20/2016,2083,123.209999,12,17,1.13
6/21/2016,2089,120.839996,12,16,1.13
6/22/2016,2085,120.900002,12,16,1.13
6/23/2016,2113,120.110001,12,16,1.13
6/27/2016,2001,126.68,11,17,1.10
6/28/2016,2036,125.32,11,17,1.11
6/29/2016,2071,125.839996,12,17,1.11
6/30/2016,2099,126.470001,12,18,1.11
07-05-2016,2089,129.470001,11,19,1.11
07-06-2016,2100,130.229996,11,19,1.11
07-07-2016,2098,129.740005,11,19,1.11
07-11-2016,2137,129.289993,11,19,1.11
07-12-2016,2152,127.150002,11,19,1.11
7/13/2016,2152,128.320007,11,19,1.11
7/14/2016,2164,127.330002,11,19,1.11
7/18/2016,2167,127.040001,11,19,1.11
7/19/2016,2164,127.209999,11,19,1.10
7/20/2016,2173,125.389999,11,18,1.10
7/21/2016,2165,127.300003,10,19,1.10
7/25/2016,2168,125.470001,10,19,1.10
7/26/2016,2169,126,10,19,1.10
7/27/2016,2167,128.029999,10,19,1.11
7/28/2016,2170,127.660004,10,19,1.11
08-01-2016,2171,129.220001,9,19,1.12
08-02-2016,2157,130.270004,9,20,1.12
08-03-2016,2164,129.649994,10,19,1.12
08-04-2016,2164,129.869995,10,19,1.11
08-08-2016,2181,127.440002,10,19,1.11
08-09-2016,2182,127.959999,10,19,1.11
08-10-2016,2175,128.559998,10,19,1.12
08-11-2016,2186,127.669998,10,19,1.11
8/15/2016,2190,127.839996,11,19,1.12
8/16/2016,2178,128.470001,11,19,1.13
8/17/2016,2182,128.5,11,19,1.13
8/18/2016,2187,129.110001,11,19,1.13
8/22/2016,2183,127.779999,11,18,1.13
8/23/2016,2187,127.760002,11,18,1.13
8/24/2016,2175,126.339996,11,18,1.13
8/25/2016,2172,126.230003,11,18,1.13
8/29/2016,2180,126.300003,11,18,1.12
8/30/2016,2176,125.029999,11,18,1.12
8/31/2016,2171,124.779999,10,18,1.12
09-01-2016,2171,125.290001,10,18,1.12
09-06-2016,2186,128.710007,10,19,1.13
09-07-2016,2186,128.270004,11,19,1.12
09-08-2016,2181,127.589996,11,19,1.13
09-12-2016,2159,126.589996,11,18,1.12
9/13/2016,2127,125.75,10,18,1.12
9/14/2016,2126,126.18,10,18,1.12
9/15/2016,2147,125.370003,10,18,1.12
9/19/2016,2139,125.32,10,18,1.12
9/20/2016,2140,125.440002,10,18,1.12
9/21/2016,2163,127.269997,10,19,1.12
9/22/2016,2177,127.57,11,19,1.12
9/26/2016,2146,127.550003,10,18,1.12
9/27/2016,2160,126.620003,10,18,1.12
9/28/2016,2171,126.220001,11,18,1.12
9/29/2016,2151,126.07,11,18,1.12
10-03-2016,2161,125.32,11,18,1.12
10-04-2016,2150,120.970001,11,17,1.12
10-05-2016,2160,120.779999,11,17,1.12
10-06-2016,2161,119.660004,12,16,1.11
10-10-2016,2164,120.160004,12,17,1.11
10-11-2016,2137,119.550003,12,17,1.11
10-12-2016,2139,119.739998,11,17,1.10
10/13/2016,2133,120.029999,11,17,1.10
10/17/2016,2127,119.68,11,17,1.10
10/18/2016,2140,120.419998,11,17,1.10
10/19/2016,2144,121.110001,12,17,1.10
10/20/2016,2141,120.739998,11,17,1.09
10/24/2016,2151,120.559998,11,17,1.09
10/25/2016,2143,121.470001,11,17,1.09
10/26/2016,2139,120.790001,11,17,1.09
10/27/2016,2133,121.010002,11,17,1.09
10/31/2016,2126,121.940002,11,17,1.10
11-01-2016,2112,122.730003,11,17,1.10
11-02-2016,2098,123.639999,10,18,1.11
11-03-2016,2089,124.300003,10,17,1.11
11-04-2016,2085,124.389999,10,17,1.11
11-07-2016,2132,122.150002,10,17,1.11
11-08-2016,2140,121.639999,10,17,1.11
11-09-2016,2163,121.559998,10,17,1.10
11-10-2016,2167,119.75,10,18,1.09
11-11-2016,2164,117.099998,10,16,1.09
11/14/2016,2164,116.110001,10,16,1.08
11/15/2016,2180,117.120003,10,16,1.08
11/16/2016,2177,116.769997,10,16,1.07
11/17/2016,2187,116.169998,10,16,1.07
11/18/2016,2182,115.150002,10,16,1.06
11/21/2016,2198,115.580002,11,16,1.06
11/22/2016,2203,115.540001,11,16,1.06
11/23/2016,2205,113.25,11,16,1.06
11/25/2016,2213,112.610001,10,16,1.06
11/28/2016,2202,113.800003,10,16,1.06
11/29/2016,2205,113.269997,10,16,1.06
11/30/2016,2199,111.75,11,16,1.06
12-01-2016,2191,111.540001,11,16,1.06
12-02-2016,2192,112.139999,11,16,1.07
12-05-2016,2205,111.540001,11,16,1.06
12-06-2016,2212,111.43,11,16,1.08
12-07-2016,2241,111.830002,11,16,1.07
12-08-2016,2246,111.57,11,16,1.08
12-09-2016,2260,110.400002,11,16,1.06
12-12-2016,2257,110.82,12,16,1.05
12/13/2016,2272,110.449997,12,16,1.06
12/14/2016,2253,108.830002,11,16,1.06
12/15/2016,2262,107.339996,11,15,1.05
12/16/2016,2258,108.050003,12,15,1.04
12/19/2016,2263,108.589996,12,15,1.04
12/20/2016,2271,107.790001,12,15,1.04
12/21/2016,2265,107.849998,11,15,1.04
12/22/2016,2261,107.589996,11,15,1.04
12/23/2016,2264,107.93,12,15,1.04
12/27/2016,2269,108.559998,12,15,1.05
12/28/2016,2250,108.860001,12,15,1.05
12/29/2016,2249,110.290001,12,15,1.04
12/30/2016,2239,109.610001,12,15,1.06
01-03-2017,2258,110.470001,11,15,1.05
01-04-2017,2271,110.860001,12,16,1.04
01-05-2017,2269,112.580002,12,16,1.05
01-06-2017,2277,111.75,12,16,1.06
01-09-2017,2269,112.669998,11,16,1.05
01-10-2017,2269,113.150002,11,16,1.06
01-11-2017,2275,113.5,11,16,1.06
01-12-2017,2270,113.910004,12,16,1.06
1/13/2017,2275,114.209999,11,16,1.06
1/17/2017,2268,115.849998,11,16,1.06
1/18/2017,2272,114.870003,11,16,1.07
1/19/2017,2264,114.769997,11,16,1.06
1/20/2017,2271,115.050003,11,16,1.07
1/23/2017,2265,115.790001,11,16,1.07
1/24/2017,2280,115.269997,11,16,1.08
1/25/2017,2298,114.32,11,16,1.07
1/26/2017,2297,113.260002,12,16,1.08
1/27/2017,2295,113.489998,11,16,1.07
1/30/2017,2281,113.970001,11,16,1.07
1/31/2017,2279,115.550003,11,17,1.07
02-01-2017,2280,115.199997,11,17,1.08
02-02-2017,2281,115.839996,12,17,1.08
02-03-2017,2297,116.129997,12,17,1.08
02-06-2017,2293,117.699997,11,17,1.08
02-07-2017,2293,117.459999,11,17,1.07
02-08-2017,2295,118.190002,11,17,1.07
02-09-2017,2308,117.290001,11,17,1.07
02-10-2017,2316,117.599998,12,17,1.07
2/13/2017,2328,116.800003,11,17,1.06
2/14/2017,2338,116.93,11,17,1.06
2/15/2017,2349,117.449997,11,17,1.06
2/16/2017,2347,118.080002,11,17,1.06
2/17/2017,2351,117.68,11,17,1.07
2/21/2017,2365,117.75,12,17,1.06
2/22/2017,2363,117.910004,11,17,1.05
2/23/2017,2364,118.940002,12,17,1.06
2/24/2017,2367,119.699997,11,17,1.06
2/27/2017,2370,119.120003,11,17,1.06
2/28/2017,2364,119.230003,11,17,1.06
03-01-2017,2396,119.059998,11,17,1.06
03-02-2017,2382,117.580002,11,17,1.05
03-03-2017,2383,117.510002,11,17,1.05
03-06-2017,2375,116.720001,11,17,1.06
03-07-2017,2368,115.779999,11,17,1.06
03-08-2017,2363,115.059998,11,16,1.06
03-09-2017,2365,114.470001,11,16,1.05
03-10-2017,2373,114.720001,10,16,1.06
3/13/2017,2373,114.739998,10,16,1.07
3/14/2017,2365,114.120003,10,16,1.07
3/15/2017,2385,116.25,10,16,1.06
3/16/2017,2381,116.730003,10,16,1.07
3/17/2017,2378,116.989998,10,16,1.08
3/20/2017,2373,117.510002,10,17,1.07
3/21/2017,2344,118.540001,10,17,1.07
3/22/2017,2348,118.830002,10,17,1.08
3/23/2017,2346,118.669998,10,17,1.08
3/24/2017,2344,118.860001,10,17,1.08
3/27/2017,2342,119.529999,10,17,1.09
3/28/2017,2359,119.040001,10,17,1.08
3/29/2017,2361,119.330002,10,17,1.08
3/30/2017,2368,118.470001,11,17,1.07
04-03-2017,2359,119.349998,11,17,1.07
04-04-2017,2360,119.620003,11,17,1.07
04-05-2017,2353,119.620003,11,17,1.07
04-06-2017,2357,119.18,11,17,1.06
04-10-2017,2357,119.459999,11,17,1.06
04-11-2017,2354,121.190002,11,17,1.06
04-12-2017,2345,122.019997,11,17,1.07
4/13/2017,2329,122.599998,11,18,1.06
4/17/2017,2349,122.239998,11,17,1.06
4/18/2017,2342,122.82,11,17,1.07
4/19/2017,2338,121.730003,11,17,1.07
4/20/2017,2356,121.959999,11,17,1.07
4/24/2017,2374,121.480003,10,17,1.09
4/25/2017,2389,120.25,10,17,1.09
4/26/2017,2387,120.839996,10,17,1.09
4/27/2017,2389,120.389999,10,16,1.09
05-01-2017,2388,119.669998,10,16,1.09
05-02-2017,2391,119.650002,10,16,1.09
05-03-2017,2388,117.980003,10,16,1.09
05-04-2017,2390,116.790001,9,15,1.10
05-08-2017,2399,116.75,10,15,1.09
05-09-2017,2397,116.050003,10,15,1.09
05-10-2017,2400,116.040001,10,15,1.09
05-11-2017,2394,116.5,10,15,1.09
5/15/2017,2402,117.139999,10,16,1.10
5/16/2017,2401,117.650002,10,16,1.11
5/17/2017,2357,119.790001,10,16,1.12
5/18/2017,2366,118.809998,10,16,1.11
5/22/2017,2394,119.900002,11,16,1.12
5/23/2017,2398,119.139999,11,16,1.12
5/24/2017,2404,119.610001,11,16,1.12
5/25/2017,2415,119.480003,10,16,1.12
5/30/2017,2413,120.139999,10,16,1.12
5/31/2017,2412,120.620003,10,16,1.12
06-01-2017,2430,120.720001,10,16,1.12
06-05-2017,2436,121.730003,10,17,1.13
06-06-2017,2429,123.099998,10,17,1.13
06-07-2017,2433,122.449997,9,17,1.13
06-08-2017,2434,121.650002,9,16,1.12
06-12-2017,2429,120.360001,10,16,1.12
6/13/2017,2440,120.480003,10,16,1.12
6/14/2017,2438,119.82,9,16,1.12
6/15/2017,2432,119.32,9,16,1.11
6/19/2017,2453,118.43,9,16,1.11
6/20/2017,2437,118.18,9,16,1.11
6/21/2017,2436,118.519997,9,16,1.12
6/22/2017,2435,118.919998,9,16,1.11
6/26/2017,2439,118.360001,9,16,1.12
6/27/2017,2419,118.809998,9,16,1.13
6/28/2017,2441,118.900002,9,16,1.14
6/29/2017,2420,118.32,9,16,1.14
07-03-2017,2429,116.089996,10,15,1.14
07-05-2017,2433,116.519997,9,15,1.13
07-06-2017,2410,116.470001,9,15,1.14
07-11-2017,2426,115.620003,9,15,1.15
07-12-2017,2443,116.029999,9,15,1.14
7/13/2017,2448,115.82,9,15,1.14
7/17/2017,2459,117.290001,9,15,1.15
7/18/2017,2461,118.110001,10,15,1.15
7/19/2017,2474,118.080002,10,15,1.15
7/20/2017,2473,118.239998,10,15,1.16
7/24/2017,2470,119.309998,10,16,1.16
7/25/2017,2477,118.919998,10,16,1.16
7/26/2017,2478,119.879997,10,16,1.17
7/27/2017,2475,119.790001,10,16,1.17
7/31/2017,2470,120.75,10,16,1.18
08-01-2017,2476,120.650002,10,16,1.18
08-02-2017,2478,120.400002,10,16,1.19
08-03-2017,2472,120.589996,10,16,1.19
08-07-2017,2481,119.510002,10,15,1.18
08-08-2017,2475,119.860001,10,16,1.18
08-09-2017,2474,121.309998,10,16,1.18
08-10-2017,2438,122.209999,10,16,1.18
8/14/2017,2466,121.919998,10,16,1.18
8/15/2017,2465,120.980003,10,16,1.17
8/16/2017,2468,121.870003,10,16,1.18
8/17/2017,2430,122.489998,10,16,1.17
8/21/2017,2428,122.760002,10,16,1.18
8/22/2017,2453,122.209999,10,16,1.18
8/23/2017,2444,122.669998,10,16,1.18
8/24/2017,2439,122.290001,10,16,1.18
8/28/2017,2444,124.690002,10,17,1.20
8/29/2017,2446,124.419998,9,16,1.20
8/30/2017,2458,124.360001,9,16,1.19
8/31/2017,2472,125.82,10,17,1.19
09-05-2017,2458,127.459999,10,17,1.19
09-06-2017,2466,126.809998,10,17,1.19
09-07-2017,2465,128.130005,10,17,1.20
09-11-2017,2488,126.190002,10,17,1.20
09-12-2017,2496,126.559998,10,17,1.20
9/13/2017,2498,125.610001,10,17,1.19
9/14/2017,2496,126.160004,10,17,1.19
9/18/2017,2504,124.360001,10,16,1.20
9/19/2017,2507,124.620003,10,16,1.20
9/20/2017,2508,123.620003,10,16,1.19
9/21/2017,2501,122.68,10,16,1.19
9/25/2017,2497,124.529999,11,16,1.19
9/26/2017,2497,123.139999,10,16,1.18
9/27/2017,2507,121.980003,11,16,1.17
9/28/2017,2510,122.209999,10,16,1.18
10-02-2017,2529,120.769997,10,16,1.17
10-03-2017,2535,120.830002,10,16,1.17
10-04-2017,2538,121.169998,10,16,1.18
10-05-2017,2552,120.519997,10,16,1.17
10-09-2017,2545,122.080002,10,16,1.17
10-10-2017,2551,122.400002,10,16,1.18
10-11-2017,2555,122.790001,10,16,1.19
10-12-2017,2551,122.889999,10,16,1.18
10/16/2017,2558,122.970001,10,16,1.18
10/17/2017,2559,122.129997,10,16,1.18
10/18/2017,2561,121.669998,10,16,1.18
10/19/2017,2562,122.389999,10,16,1.18
10/23/2017,2565,121.800003,10,16,1.18
10/24/2017,2569,121.330002,11,16,1.18
10/25/2017,2557,121.349998,10,16,1.18
10/26/2017,2560,120.330002,11,16,1.16
10/30/2017,2573,121.129997,11,16,1.16
10/31/2017,2575,120.669998,11,16,1.17
11-01-2017,2579,121.110001,11,16,1.17
11-02-2017,2580,121.190002,11,16,1.16
11-03-2017,2588,120.620003,11,16,1.17
11-06-2017,2591,121.650002,12,16,1.16
11-07-2017,2591,121.209999,11,16,1.16
11-08-2017,2594,121.629997,11,16,1.16
11-09-2017,2585,122.129997,11,16,1.16
11-10-2017,2582,121.129997,11,16,1.16
11/13/2017,2585,121.309998,11,16,1.17
11/14/2017,2579,121.559998,11,16,1.17
11/15/2017,2565,121.410004,11,16,1.18
11/20/2017,2582,121.309998,11,16,1.17
11/21/2017,2599,121.510002,11,16,1.17
11/22/2017,2597,122.629997,12,16,1.17
11/24/2017,2602,122.32,12,16,1.19
11/27/2017,2601,122.830002,12,16,1.19
11/28/2017,2627,122.809998,12,16,1.19
11/29/2017,2626,122.040001,11,16,1.18
11/30/2017,2648,121.099998,11,16,1.19
12-01-2017,2642,121.589996,12,16,1.19
12-04-2017,2639,121.18,11,15,1.19
12-05-2017,2630,120.32,12,15,1.19
12-06-2017,2629,120.07,11,15,1.18
12-07-2017,2637,118.489998,11,15,1.18
12-08-2017,2652,118.480003,11,15,1.18
12-11-2017,2660,118.010002,12,15,1.18
12-12-2017,2664,118.150002,11,15,1.18
12/13/2017,2663,119.169998,11,15,1.17
12/14/2017,2652,118.93,11,15,1.18
12/15/2017,2676,119.18,11,15,1.18
12/18/2017,2690,119.730003,11,15,1.17
12/19/2017,2681,119.82,12,15,1.18
12/20/2017,2679,120.139999,12,15,1.18
12/21/2017,2685,120.309998,12,15,1.19
12/22/2017,2683,120.940002,12,15,1.19
12/26/2017,2681,121.769997,12,16,1.19
12/27/2017,2683,122.230003,12,16,1.19
12/28/2017,2688,122.849998,12,16,1.19
12/29/2017,2674,123.650002,12,16,1.19
01-02-2018,2696,125.150002,12,16,1.20
01-03-2018,2713,124.82,12,16,1.21
01-04-2018,2724,125.459999,12,16,1.20
01-05-2018,2743,125.330002,12,16,1.21
01-08-2018,2748,125.309998,12,16,1.20
01-09-2018,2751,124.730003,13,16,1.20
01-10-2018,2748,125.029999,13,16,1.19
01-11-2018,2768,125.440002,13,16,1.20
01-12-2018,2786,126.959999,13,16,1.20
1/16/2018,2776,127.169998,13,16,1.23
1/17/2018,2803,126.139999,13,16,1.23
1/18/2018,2798,125.860001,13,16,1.22
1/19/2018,2810,126.419998,13,16,1.22
1/22/2018,2833,126.650002,13,16,1.23
1/23/2018,2839,127.279999,13,16,1.23
1/24/2018,2838,128.830002,13,17,1.23
1/25/2018,2839,127.970001,13,16,1.24
1/26/2018,2873,128.070007,13,16,1.24
1/29/2018,2854,127.349998,13,16,1.24
1/30/2018,2822,126.800003,13,16,1.24
1/31/2018,2824,127.650002,13,16,1.24
02-01-2018,2822,128.070007,13,16,1.24
02-02-2018,2762,126.389999,13,16,1.25
02-05-2018,2649,126.709999,13,16,1.24
02-06-2018,2695,125.379997,13,16,1.24
02-07-2018,2682,124.790001,12,15,1.24
02-08-2018,2581,124.980003,12,15,1.23
02-09-2018,2620,124.769997,12,15,1.23
02-12-2018,2656,125.370003,12,16,1.23
2/13/2018,2663,126.080002,12,16,1.23
2/14/2018,2699,128.229996,12,16,1.24
2/15/2018,2731,128.380005,12,16,1.25
2/16/2018,2732,127.959999,12,16,1.25
2/20/2018,2716,126.239998,12,16,1.24
2/21/2018,2701,125.660004,12,16,1.23
2/22/2018,2704,126.300003,13,16,1.23
2/23/2018,2747,126.139999,13,16,1.23
2/26/2018,2780,126.449997,13,16,1.23
2/27/2018,2744,125.129997,13,15,1.23
2/28/2018,2714,125,12,15,1.22
03-01-2018,2678,124.720001,12,16,1.22
03-02-2018,2691,125.389999,12,16,1.23
03-05-2018,2721,125.18,13,15,1.23
03-06-2018,2728,126.529999,13,16,1.23
03-07-2018,2727,125.720001,12,16,1.24
03-08-2018,2739,125.419998,12,16,1.24
03-09-2018,2787,125.540001,12,16,1.23
03-12-2018,2783,125.540001,12,16,1.23
3/13/2018,2765,125.779999,12,16,1.23
3/14/2018,2749,125.699997,12,16,1.24
3/15/2018,2747,124.900002,12,15,1.24
3/16/2018,2752,124.599998,13,15,1.23
3/19/2018,2713,124.870003,13,15,1.23
3/20/2018,2717,124.309998,13,15,1.23
3/21/2018,2712,126.480003,13,16,1.23
3/22/2018,2644,125.980003,13,15,1.23
3/23/2018,2588,127.610001,13,16,1.23
3/26/2018,2659,128.279999,13,16,1.25
3/27/2018,2613,127.489998,13,16,1.24
3/28/2018,2605,125.730003,13,15,1.23
3/29/2018,2641,125.790001,13,15,1.23
04-02-2018,2582,127.260002,13,16,1.23
04-03-2018,2614,126.300003,13,15,1.23
04-04-2018,2645,126.449997,13,15,1.23
04-05-2018,2663,125.800003,13,15,1.23
04-09-2018,2613,126.82,13,16,1.23
04-10-2018,2657,127.120003,13,16,1.24
04-11-2018,2642,128.110001,13,16,1.24
04-12-2018,2664,126.620003,14,16,1.23
4/16/2018,2678,127.629997,13,16,1.24
4/17/2018,2706,127.75,13,16,1.24
4/18/2018,2709,127.849998,14,16,1.24
4/19/2018,2693,127.599998,14,16,1.23
4/23/2018,2670,125.620003,14,16,1.22
4/24/2018,2635,126.230003,14,16,1.22
4/25/2018,2639,125.410004,14,16,1.22
4/26/2018,2667,124.970001,14,16,1.21
4/30/2018,2648,124.589996,14,15,1.21
05-01-2018,2655,123.709999,14,15,1.20
05-02-2018,2636,123.650002,14,15,1.20
05-03-2018,2630,124.279999,14,15,1.20
05-07-2018,2673,124.57,14,16,1.19
05-08-2018,2672,124.589996,14,16,1.19
05-09-2018,2698,124.330002,14,16,1.18
05-10-2018,2723,125.18,14,16,1.19
5/14/2018,2730,124.489998,14,16,1.19
5/16/2018,2726,122.5438,14,15,1.18
